"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"HEATR6",0.0238646446260734,1.1219287946556,0.333,0.047,1,"8","HEATR6"
"SNX21",0.0238646446260734,1.7430941439446,0.333,0.047,1,"8","SNX21"
"NTSR1",0.0238646446260734,1.03725805565268,0.333,0.047,1,"8","NTSR1"
"SLC25A23",0.0238646446260734,1.7410576823456,0.333,0.047,1,"8","SLC25A23"
"FAM83F",0.0238646446260734,1.05227188412125,0.333,0.047,1,"8","FAM83F"
"ZXDC",0.0239010922200664,1.09382811134626,0.667,0.188,1,"8","ZXDC"
"DYM",0.0240140732357217,0.869881020944079,1,0.389,1,"8","DYM"
"G3BP1",0.0251430311548967,1.0850208626987,0.667,0.195,1,"8","G3BP1"
"IGFBP7",0.0258347216050709,1.29321749219985,1,0.456,1,"8","IGFBP7"
"GCC2-AS1",0.0260765706508984,1.07407335684145,0.333,0.047,1,"8","GCC2-AS1"
"NKIRAS1",0.0260765706508984,1.03179487008069,0.333,0.047,1,"8","NKIRAS1"
"RHOH",0.0260765706508984,1.03736177541048,0.333,0.047,1,"8","RHOH"
"PHAX",0.0260765706508984,1.08246447194442,0.333,0.047,1,"8","PHAX"
"AL022068.1",0.0260765706508984,1.06682686464615,0.333,0.047,1,"8","AL022068.1"
"RPL7",0.0260765706508984,1.06244042971685,0.333,0.047,1,"8","RPL7"
"TMEM9B",0.0260765706508984,1.07452057901188,0.333,0.047,1,"8","TMEM9B"
"ATP5MG",0.0260765706508984,1.11179906982118,0.333,0.047,1,"8","ATP5MG"
"APAF1",0.0260765706508984,0.939564003016425,0.333,0.047,1,"8","APAF1"
"NUAK1",0.0260765706508984,1.0712340749703,0.333,0.047,1,"8","NUAK1"
"SULT1A1",0.0260765706508984,0.980675042971458,0.333,0.047,1,"8","SULT1A1"
"ACBD4",0.0260765706508984,1.01055461268585,0.333,0.047,1,"8","ACBD4"
"RPL38",0.0260765706508984,1.09014881215829,0.333,0.047,1,"8","RPL38"
"MIER2",0.0260765706508984,1.07670359314342,0.333,0.047,1,"8","MIER2"
"IGLC3",0.0260765706508984,1.01460859309132,0.333,0.047,1,"8","IGLC3"
"MORC2",0.0260765706508984,0.976616350605844,0.333,0.047,1,"8","MORC2"
"ZRANB2",0.026222920590858,1.08741117119206,1,0.436,1,"8","ZRANB2"
"LCLAT1",0.0263784964527351,1.17238719526245,0.667,0.188,1,"8","LCLAT1"
"MAPK8",0.0268825821231548,0.993727763645125,1,0.409,1,"8","MAPK8"
"FAM49B",0.0269772032319792,1.3311169671467,1,0.557,1,"8","FAM49B"
"ADCY9",0.027368629269703,2.0306124176679,0.667,0.215,1,"8","ADCY9"
"SPATS2",0.0274292808933047,0.858969678172063,1,0.356,1,"8","SPATS2"
"MAP3K4",0.0275267867266782,1.07117605732692,0.667,0.208,1,"8","MAP3K4"
"DDX3X",0.0275267867266782,2.06530150535037,0.667,0.208,1,"8","DDX3X"
"GAB2",0.0275267867266782,1.42282434758327,0.667,0.208,1,"8","GAB2"
"MTHFD1L",0.0281707533171414,1.26217195394312,1,0.49,1,"8","MTHFD1L"
"FOXO1",0.0284244585678333,1.32487923331723,1,0.591,1,"8","FOXO1"
"FYCO1",0.0284635398065308,1.01392991272048,0.333,0.047,1,"8","FYCO1"
"CXCL13",0.0284635398065308,1.09761246574798,0.333,0.047,1,"8","CXCL13"
"TMEM47",0.0284635398065308,1.08305296160316,0.333,0.047,1,"8","TMEM47"
"DKC1",0.0284635398065308,1.07314575013979,0.333,0.047,1,"8","DKC1"
"AC027031.2",0.0284635398065308,0.989366577723421,0.333,0.047,1,"8","AC027031.2"
"CD6",0.0284635398065308,1.0087206195988,0.333,0.047,1,"8","CD6"
"BCL2L2-PABPN1",0.0284635398065308,1.08370101196089,0.333,0.047,1,"8","BCL2L2-PABPN1"
"FA2H",0.0284635398065308,1.03016989129706,0.333,0.047,1,"8","FA2H"
"KEAP1",0.0284635398065308,1.05353032735725,0.333,0.047,1,"8","KEAP1"
"AL022238.2",0.0284635398065308,0.979425509088909,0.333,0.047,1,"8","AL022238.2"
"METTL25",0.028844963796936,1.39496738672454,0.667,0.208,1,"8","METTL25"
"TUBGCP5",0.0303705108381097,1.07883021450331,0.667,0.201,1,"8","TUBGCP5"
"SETD5",0.0307279862231916,0.951590239002707,1,0.497,1,"8","SETD5"
"MAIP1",0.0310363879339722,0.983363707143143,0.333,0.047,1,"8","MAIP1"
"ST8SIA1",0.0310363879339722,0.925099756281087,0.333,0.047,1,"8","ST8SIA1"
"GGT2",0.0310363879339722,0.985520107616035,0.333,0.047,1,"8","GGT2"
"BCL2L1",0.0313753612888284,0.98831257744418,1,0.389,1,"8","BCL2L1"
"STAM2",0.0314174423598696,1.4997043303203,0.667,0.215,1,"8","STAM2"
"SNRNP200",0.0319437236975841,1.08215071771671,0.667,0.195,1,"8","SNRNP200"
"SLFNL1-AS1",0.0325785426761924,1.14395904686776,0.333,0.054,1,"8","SLFNL1-AS1"
"SSX2IP",0.0325785426761924,1.13060011624824,0.333,0.054,1,"8","SSX2IP"
"ARCN1",0.0325785426761924,1.14029073313065,0.333,0.054,1,"8","ARCN1"
"AACS",0.0325785426761924,1.10174827688123,0.333,0.054,1,"8","AACS"
"FXR2",0.0325785426761924,1.11536085584323,0.333,0.054,1,"8","FXR2"
"MAPRE2",0.0325785426761924,1.77577134512686,0.333,0.054,1,"8","MAPRE2"
"FAR1",0.032876616785905,1.09836211251626,0.667,0.215,1,"8","FAR1"
"MYO5A",0.032876616785905,1.34547806758756,0.667,0.215,1,"8","MYO5A"
"PKHD1",0.0329115634648499,0.697532808018752,1,0.919,1,"8","PKHD1"
"ATP1B1",0.0332526754471668,1.0729238321373,1,0.43,1,"8","ATP1B1"
"KLHDC4",0.0334785102175677,1.04933669424873,0.667,0.195,1,"8","KLHDC4"
"SINHCAF",0.0335788897518291,1.00465034458609,0.667,0.181,1,"8","SINHCAF"
"MYO19",0.0336923593211522,1.73207773871453,0.667,0.228,1,"8","MYO19"
"S100A10",0.0338063424013385,0.884549812746283,0.333,0.047,1,"8","S100A10"
"PCSK6",0.0338063424013385,0.936904151136351,0.333,0.047,1,"8","PCSK6"
"IQCH",0.034064369491934,1.41861343415073,0.667,0.221,1,"8","IQCH"
"HKDC1",0.0343934303815467,1.06725846229594,0.667,0.215,1,"8","HKDC1"
"STAG1",0.0347654598839773,-2.96797553465832,0,0.705,1,"8","STAG1"
"WDR91",0.0347656881800467,1.49938829093307,0.667,0.235,1,"8","WDR91"
"TRPS1",0.0351038617827119,1.05428201638388,1,0.698,1,"8","TRPS1"
"BBS7",0.0353037777224857,1.00874048203834,0.333,0.054,1,"8","BBS7"
"ZNF330",0.0353037777224857,1.09569807415885,0.333,0.054,1,"8","ZNF330"
"FRG1",0.0353037777224857,1.09842153884639,0.333,0.054,1,"8","FRG1"
"PSORS1C1",0.0353037777224857,1.08157796015067,0.333,0.054,1,"8","PSORS1C1"
"KIF6",0.0353037777224857,1.59867807831121,0.333,0.054,1,"8","KIF6"
"LINC00472",0.0353037777224857,1.00500259704961,0.333,0.054,1,"8","LINC00472"
"AP4M1",0.0353037777224857,1.07124771526255,0.333,0.054,1,"8","AP4M1"
"FZD3",0.0353037777224857,1.09490938959438,0.333,0.054,1,"8","FZD3"
"PTGES2",0.0353037777224857,1.00953597724895,0.333,0.054,1,"8","PTGES2"
"GRAMD1B",0.0353037777224857,1.07583783945586,0.333,0.054,1,"8","GRAMD1B"
"PRPF18",0.0353037777224857,1.11787858179593,0.333,0.054,1,"8","PRPF18"
"LEO1",0.0353037777224857,1.09827232926548,0.333,0.054,1,"8","LEO1"
"C17orf75",0.0353037777224857,1.02530757011475,0.333,0.054,1,"8","C17orf75"
"ZNF512B",0.0353037777224857,1.1347079059132,0.333,0.054,1,"8","ZNF512B"
"DESI1",0.0353037777224857,1.00759060364504,0.333,0.054,1,"8","DESI1"
"KIAA0930",0.0353037777224857,1.11264500081482,0.333,0.054,1,"8","KIAA0930"
"HIF1A",0.0357137517208691,1.15868063002471,1,0.47,1,"8","HIF1A"
"YY1",0.0362807407124258,0.93945922592294,0.667,0.208,1,"8","YY1"
"KLHL29",0.0365386562176099,0.970442604270397,0.667,0.201,1,"8","KLHL29"
"RPS6KA2",0.037901819376034,1.80581846214177,0.667,0.268,1,"8","RPS6KA2"
"STPG1",0.0382212251438221,1.05682749273098,0.333,0.054,1,"8","STPG1"
"ATP5IF1",0.0382212251438221,1.04402300539817,0.333,0.054,1,"8","ATP5IF1"
"CAMK1",0.0382212251438221,1.07348720564547,0.333,0.054,1,"8","CAMK1"
"FAM162A",0.0382212251438221,1.07164003702887,0.333,0.054,1,"8","FAM162A"
"MYNN",0.0382212251438221,0.946481976598823,0.333,0.054,1,"8","MYNN"
"AC093827.5",0.0382212251438221,0.962218438434924,0.333,0.054,1,"8","AC093827.5"
"METTL14",0.0382212251438221,1.0070705349066,0.333,0.054,1,"8","METTL14"
"AC008629.1",0.0382212251438221,0.946427595388159,0.333,0.054,1,"8","AC008629.1"
"KDM1B",0.0382212251438221,1.08386607323322,0.333,0.054,1,"8","KDM1B"
"VDAC3",0.0382212251438221,1.10747463520966,0.333,0.054,1,"8","VDAC3"
"PIDD1",0.0382212251438221,0.977162452742495,0.333,0.054,1,"8","PIDD1"
"NR1H3",0.0382212251438221,1.07771387583585,0.333,0.054,1,"8","NR1H3"
"FAM133B",0.0384131343748748,1.43927991577272,0.667,0.228,1,"8","FAM133B"
"MARK2",0.0389800602861903,1.52486998701288,0.667,0.242,1,"8","MARK2"
"RAD54L2",0.0393074202763033,1.00041857001333,0.667,0.215,1,"8","RAD54L2"
"NUMB",0.039592798169742,1.24615706330502,1,0.584,1,"8","NUMB"
"CDKL1",0.0396829313523126,1.07062270815135,0.667,0.208,1,"8","CDKL1"
"SRGAP2",0.0405779856385388,0.904424128887359,0.667,0.181,1,"8","SRGAP2"
"FGD4",0.0411607087338927,1.05137980996675,1,0.691,1,"8","FGD4"
"RNF19B",0.0413411687212072,0.890237889911128,0.333,0.054,1,"8","RNF19B"
"TYW3",0.0413411687212072,0.979514494988756,0.333,0.054,1,"8","TYW3"
"RMND5A",0.0413411687212072,1.00726407642048,0.333,0.054,1,"8","RMND5A"
"ETV5",0.0413411687212072,0.990425432896633,0.333,0.054,1,"8","ETV5"
"DAPP1",0.0413411687212072,1.0291627925416,0.333,0.054,1,"8","DAPP1"
"LINC02100",0.0413411687212072,1.02605134260742,0.333,0.054,1,"8","LINC02100"
"RTN4IP1",0.0413411687212072,0.829297200030035,0.333,0.054,1,"8","RTN4IP1"
"SEC61A2",0.0413411687212072,1.04342848614039,0.333,0.054,1,"8","SEC61A2"
"PPIF",0.0413411687212072,0.966337164067628,0.333,0.054,1,"8","PPIF"
"PLCE1",0.0413411687212072,1.04709292958717,0.333,0.054,1,"8","PLCE1"
"TBC1D30",0.0413411687212072,0.965702424362322,0.333,0.054,1,"8","TBC1D30"
"TMEM231",0.0413411687212072,1.02092038503585,0.333,0.054,1,"8","TMEM231"
"FARSA",0.0413411687212072,0.945494423003112,0.333,0.054,1,"8","FARSA"
"ANO8",0.0413411687212072,1.0449242749965,0.333,0.054,1,"8","ANO8"
"PBX4",0.0413411687212072,1.01031803347209,0.333,0.054,1,"8","PBX4"
"SEPT9",0.0417782569976061,0.86055156059173,1,0.631,1,"8","SEPT9"
"PIKFYVE",0.0418382967160418,0.925229130505582,0.667,0.201,1,"8","PIKFYVE"
"CEP290",0.0418382967160418,0.992019590801581,0.667,0.201,1,"8","CEP290"
"BRD1",0.0418382967160418,1.02434369731671,0.667,0.201,1,"8","BRD1"
"EVC2",0.0421320591948056,1.06790622579342,0.667,0.195,1,"8","EVC2"
"CLASRP",0.0427120948983687,1.40508017461592,0.667,0.255,1,"8","CLASRP"
"HM13",0.0436847257566664,1.35579507644349,0.667,0.228,1,"8","HM13"
"CYTIP",0.0446741668662788,0.949141858159163,0.333,0.054,1,"8","CYTIP"
"TMEM154",0.0446741668662788,1.02700467393631,0.333,0.054,1,"8","TMEM154"
"ABCD2",0.0446741668662788,0.872319882620605,0.333,0.054,1,"8","ABCD2"
"EIF3J-DT",0.0446741668662788,0.836450286860109,0.333,0.054,1,"8","EIF3J-DT"
"LAT",0.0446741668662788,0.833501665730908,0.333,0.054,1,"8","LAT"
"AC008105.3",0.0446741668662788,0.846414450766254,0.333,0.054,1,"8","AC008105.3"
"PIGT",0.0446741668662788,0.913223863723381,0.333,0.054,1,"8","PIGT"
"LATS1",0.0449071415322265,1.36339784004793,0.667,0.235,1,"8","LATS1"
"IFNLR1",0.0451173159779869,1.02025200845488,0.333,0.06,1,"8","IFNLR1"
"SFXN4",0.0451173159779869,1.7528288143262,0.333,0.06,1,"8","SFXN4"
"PRPF31",0.0451173159779869,1.01705365548427,0.333,0.06,1,"8","PRPF31"
"PCGF3",0.0457216722882678,1.0653157744621,0.667,0.201,1,"8","PCGF3"
"TTC17",0.0457407063201036,0.932083880179873,1,0.43,1,"8","TTC17"
"SMC5-AS1",0.0467761614437439,0.907391265517551,0.667,0.215,1,"8","SMC5-AS1"
"ANKRD17",0.0470800253554781,-2.65048552038457,0,0.658,1,"8","ANKRD17"
"ANK3",0.0472722841750806,-2.27883129257638,0.333,0.792,1,"8","ANK3"
"NTN4",0.0473039367151162,1.19565328588228,0.667,0.208,1,"8","NTN4"
"CLMN",0.0474243633767518,1.32548918920681,1,0.49,1,"8","CLMN"
"AL139260.1",0.0482310372022752,0.836287810175529,0.333,0.054,1,"8","AL139260.1"
"RMI1",0.0482310372022752,0.945520735377697,0.333,0.054,1,"8","RMI1"
"PPCS",0.0485257545903682,1.05878719573208,0.333,0.06,1,"8","PPCS"
"SLC17A1",0.0485257545903682,0.993658739143006,0.333,0.06,1,"8","SLC17A1"
"CDC40",0.0485257545903682,0.915780045903832,0.333,0.06,1,"8","CDC40"
"TMLHE-AS1",0.0485257545903682,1.11319269267317,0.333,0.06,1,"8","TMLHE-AS1"
"PKIA",0.0485257545903682,1.08083979791403,0.333,0.06,1,"8","PKIA"
"TBC1D31",0.0485257545903682,1.61385486116826,0.333,0.06,1,"8","TBC1D31"
"ZNF623",0.0485257545903682,1.07316181681759,0.333,0.06,1,"8","ZNF623"
"DAZAP2",0.0485257545903682,1.07114744254223,0.333,0.06,1,"8","DAZAP2"
"NT5C3B",0.0485257545903682,1.03816426294445,0.333,0.06,1,"8","NT5C3B"
"TEX2",0.0485257545903682,0.986334916111053,0.333,0.06,1,"8","TEX2"
"PHACTR4",0.0486937181118007,1.07947025394018,1,0.544,1,"8","PHACTR4"
"ARHGEF16",0.0488196741579917,0.919361615577176,0.667,0.215,1,"8","ARHGEF16"
"SYNCRIP",0.0488196741579917,0.999295985530474,0.667,0.215,1,"8","SYNCRIP"
"PDE5A",0.0488611319114685,1.90922694166646,0.667,0.289,1,"8","PDE5A"
"SH3RF1",0.0490835948923101,-2.80900628108646,0,0.651,1,"8","SH3RF1"
"AFDN",0.0505428251891046,1.04314206425858,1,0.57,1,"8","AFDN"
"LINC00598",0.0520228389694722,0.868467890482033,0.333,0.054,1,"8","LINC00598"
"C2orf74",0.0521478657326339,0.947404919849465,0.333,0.06,1,"8","C2orf74"
"SSB",0.0521478657326339,1.07661260904473,0.333,0.06,1,"8","SSB"
"RARB",0.0521478657326339,1.07132872096733,0.333,0.06,1,"8","RARB"
"ABRAXAS1",0.0521478657326339,0.931292657261368,0.333,0.06,1,"8","ABRAXAS1"
"ELMOD2",0.0521478657326339,0.865407361693105,0.333,0.06,1,"8","ELMOD2"
"GUCY1A1",0.0521478657326339,0.973144427267026,0.333,0.06,1,"8","GUCY1A1"
"SSR1",0.0521478657326339,0.971220892949434,0.333,0.06,1,"8","SSR1"
"RNF146",0.0521478657326339,1.00745145354169,0.333,0.06,1,"8","RNF146"
"CYREN",0.0521478657326339,0.842718314726332,0.333,0.06,1,"8","CYREN"
"BRD3",0.0521478657326339,0.975800999273,0.333,0.06,1,"8","BRD3"
"PWP1",0.0521478657326339,0.993694777774114,0.333,0.06,1,"8","PWP1"
"PLBD2",0.0521478657326339,1.0348910613197,0.333,0.06,1,"8","PLBD2"
"NAGLU",0.0521478657326339,1.05067373700575,0.333,0.06,1,"8","NAGLU"
"TMC8",0.0521478657326339,1.04716054201291,0.333,0.06,1,"8","TMC8"
"FAAP100",0.0521478657326339,0.884093705541155,0.333,0.06,1,"8","FAAP100"
"MAP3K10",0.0521478657326339,0.995875424082301,0.333,0.06,1,"8","MAP3K10"
"CYYR1",0.0521478657326339,1.05988350813468,0.333,0.06,1,"8","CYYR1"
"COL4A2",0.052264234130827,0.915262889479786,1,0.403,1,"8","COL4A2"
"GOLGA2",0.0524153744988265,0.999259568090725,0.667,0.221,1,"8","GOLGA2"
"HNRNPH3",0.0524153744988265,0.963473996591527,0.667,0.221,1,"8","HNRNPH3"
"ARFGAP3",0.0531319681240869,0.914447494509317,0.667,0.215,1,"8","ARFGAP3"
"TANGO6",0.0532545751003045,1.27695398378807,0.667,0.248,1,"8","TANGO6"
"CCDC130",0.0542257646522068,1.02125448939803,0.667,0.242,1,"8","CCDC130"
"EIF4G2",0.0554047439864033,0.870920337544003,0.667,0.215,1,"8","EIF4G2"
"C1orf226",0.055993389231628,0.993894474486627,0.333,0.06,1,"8","C1orf226"
"ADH5",0.055993389231628,0.941673801685378,0.333,0.06,1,"8","ADH5"
"OARD1",0.055993389231628,1.02754292466199,0.333,0.06,1,"8","OARD1"
"SLC17A5",0.055993389231628,0.920179973980174,0.333,0.06,1,"8","SLC17A5"
"ZNF12",0.055993389231628,1.03227239088611,0.333,0.06,1,"8","ZNF12"
"NKAIN3",0.055993389231628,1.03357362202238,0.333,0.06,1,"8","NKAIN3"
"COLEC10",0.055993389231628,0.906283756940577,0.333,0.06,1,"8","COLEC10"
"TMEM134",0.055993389231628,0.899760740910964,0.333,0.06,1,"8","TMEM134"
"PITRM1",0.055993389231628,0.918416328146205,0.333,0.06,1,"8","PITRM1"
"AP3M1",0.055993389231628,1.03314488052263,0.333,0.06,1,"8","AP3M1"
"AC025580.2",0.055993389231628,0.932688870795684,0.333,0.06,1,"8","AC025580.2"
"YPEL3",0.055993389231628,0.972250992324466,0.333,0.06,1,"8","YPEL3"
"FO393400.1",0.055993389231628,0.98288641105634,0.333,0.06,1,"8","FO393400.1"
"TULP3",0.0560724210503121,0.941568604118579,0.667,0.228,1,"8","TULP3"
"KSR1",0.0560724210503121,1.03141605296887,0.667,0.228,1,"8","KSR1"
"ETV6",0.0577579197242197,-2.50219329861891,0,0.624,1,"8","ETV6"
"RGL3",0.0577581467309325,-2.29246779455205,0,0.624,1,"8","RGL3"
"ATF6",0.0586222582324598,1.31616535123068,0.667,0.268,1,"8","ATF6"
"TRIB2",0.0587330113221311,1.16481178522063,0.667,0.242,1,"8","TRIB2"
"NUP160",0.0587330113221311,0.916180602946594,0.667,0.242,1,"8","NUP160"
"AC091563.1",0.0591241084647563,1.72087489815305,0.333,0.067,1,"8","AC091563.1"
"THSD4-AS1",0.0591241084647563,1.08156617311833,0.333,0.067,1,"8","THSD4-AS1"
"BLVRB",0.0591241084647563,1.67820927790264,0.333,0.067,1,"8","BLVRB"
"KLHL13",0.0595815101406636,0.979658646898384,1,0.604,1,"8","KLHL13"
"ZNF611",0.0597848394104124,0.906261381763313,0.667,0.235,1,"8","ZNF611"
"LINC01950",0.0600722282816487,0.953589746986528,0.333,0.06,1,"8","LINC01950"
"LINC01470",0.0600722282816487,0.927458183748831,0.333,0.06,1,"8","LINC01470"
"HAVCR1",0.0600722282816487,0.893278036060903,0.333,0.06,1,"8","HAVCR1"
"NPLOC4",0.0609019549336815,0.971007312056128,0.667,0.268,1,"8","NPLOC4"
"SMG1",0.0615942459207857,0.908081321662161,1,0.49,1,"8","SMG1"
"DOPEY2",0.0617808240702354,0.820154241244081,0.667,0.221,1,"8","DOPEY2"
"TTN-AS1",0.0618632656018814,1.32919594573852,0.667,0.275,1,"8","TTN-AS1"
"CYP20A1",0.0622115826796915,0.941001866601364,0.667,0.235,1,"8","CYP20A1"
"CPM",0.0622206492125472,1.37954351497796,0.667,0.262,1,"8","CPM"
"MMS22L",0.0623469222967495,2.33999346366862,0.667,0.248,1,"8","MMS22L"
"NFIB",0.0625085406748791,-2.63579638674613,0,0.611,1,"8","NFIB"
"MAPKBP1",0.0627139556844621,0.952557794485416,0.667,0.215,1,"8","MAPKBP1"
"MTMR10",0.0627659205826592,1.35375402626598,0.667,0.282,1,"8","MTMR10"
"ZNF513",0.0632001553330882,0.973709533807132,0.333,0.067,1,"8","ZNF513"
"COL8A1",0.0632001553330882,1.82101974299593,0.333,0.067,1,"8","COL8A1"
"GLO1",0.0632001553330882,1.05330343859011,0.333,0.067,1,"8","GLO1"
"RWDD1",0.0632001553330882,1.51524530589104,0.333,0.067,1,"8","RWDD1"
"MPP6",0.0632001553330882,1.50509987491211,0.333,0.067,1,"8","MPP6"
"ZDHHC5",0.0632001553330882,1.07756393257596,0.333,0.067,1,"8","ZDHHC5"
"EIF4EBP2",0.0632001553330882,0.926856017574609,0.333,0.067,1,"8","EIF4EBP2"
"LRRC27",0.0632001553330882,0.987195306143368,0.333,0.067,1,"8","LRRC27"
"ZNF140",0.0632001553330882,1.01595966683534,0.333,0.067,1,"8","ZNF140"
"ZFP30",0.0632001553330882,0.945601133031575,0.333,0.067,1,"8","ZFP30"
"PLCG2",0.0635247793855738,1.84005637471409,0.667,0.255,1,"8","PLCG2"
"PKD2",0.0640320067564842,0.652861567138636,1,0.43,1,"8","PKD2"
"SDF4",0.0643944303722878,0.957068333430995,0.333,0.06,1,"8","SDF4"
"STXBP1",0.0643944303722878,0.812611028395141,0.333,0.06,1,"8","STXBP1"
"NKG7",0.0643944303722878,0.781547167495971,0.333,0.06,1,"8","NKG7"
"CCT8",0.0643944303722878,0.920868105223062,0.333,0.06,1,"8","CCT8"
"SNX4",0.0647192555084736,0.915337143049772,0.667,0.235,1,"8","SNX4"
"PPP1R13B",0.0647192555084736,1.14639324854922,0.667,0.235,1,"8","PPP1R13B"
"UHRF1BP1",0.0653208551286199,0.876797498796602,0.667,0.215,1,"8","UHRF1BP1"
"BPTF",0.065965963229211,0.922765742047334,1,0.651,1,"8","BPTF"
"RCOR3",0.0673097549845665,0.777508519601544,0.667,0.235,1,"8","RCOR3"
"MSRA",0.0673538909838209,0.897175491178877,0.667,0.248,1,"8","MSRA"
"MLH3",0.0673538909838209,0.995947940431924,0.667,0.248,1,"8","MLH3"
"PARK7",0.0675057142839034,0.926151362489481,0.333,0.067,1,"8","PARK7"
"PSMD4",0.0675057142839034,0.971466405211634,0.333,0.067,1,"8","PSMD4"
"GNAI2",0.0675057142839034,0.958948989001817,0.333,0.067,1,"8","GNAI2"
"PLSCR4",0.0675057142839034,0.940975936972313,0.333,0.067,1,"8","PLSCR4"
"BDH1",0.0675057142839034,1.02413823368477,0.333,0.067,1,"8","BDH1"
"NDST1",0.0675057142839034,0.971573575166415,0.333,0.067,1,"8","NDST1"
"NRSN1",0.0675057142839034,0.942927359742021,0.333,0.067,1,"8","NRSN1"
"TAF11",0.0675057142839034,0.944385339504211,0.333,0.067,1,"8","TAF11"
"ERMARD",0.0675057142839034,1.00200896503225,0.333,0.067,1,"8","ERMARD"
"SLC25A6",0.0675057142839034,1.01459669219313,0.333,0.067,1,"8","SLC25A6"
"CXorf38",0.0675057142839034,0.964394055941474,0.333,0.067,1,"8","CXorf38"
"AIFM1",0.0675057142839034,1.0357995587302,0.333,0.067,1,"8","AIFM1"
"ZBTB10",0.0675057142839034,0.967425601301428,0.333,0.067,1,"8","ZBTB10"
"VLDLR-AS1",0.0675057142839034,1.00916747813675,0.333,0.067,1,"8","VLDLR-AS1"
"PDCD4",0.0675057142839034,1.03752153941753,0.333,0.067,1,"8","PDCD4"
"TUBA1C",0.0675057142839034,0.995973392959859,0.333,0.067,1,"8","TUBA1C"
"ERP29",0.0675057142839034,1.01718745213057,0.333,0.067,1,"8","ERP29"
"PGP",0.0675057142839034,0.954565274644838,0.333,0.067,1,"8","PGP"
"DCTN5",0.0675057142839034,0.959489951704147,0.333,0.067,1,"8","DCTN5"
"C16orf87",0.0675057142839034,0.955457870050447,0.333,0.067,1,"8","C16orf87"
"CMTR2",0.0675057142839034,0.971911640383584,0.333,0.067,1,"8","CMTR2"
"ETV4",0.0675057142839034,1.01744027791169,0.333,0.067,1,"8","ETV4"
"SNRPD1",0.0675057142839034,0.963550984749737,0.333,0.067,1,"8","SNRPD1"
"TMEM38A",0.0675057142839034,1.06354599310671,0.333,0.067,1,"8","TMEM38A"
"MECP2",0.0680164723262656,0.938491713823527,0.667,0.215,1,"8","MECP2"
"WDFY3",0.0680407179635461,0.988477329605613,1,0.584,1,"8","WDFY3"
"NBEAL2",0.0685136986616897,0.897587033683223,0.667,0.228,1,"8","NBEAL2"
"SSFA2",0.0685616030718543,0.848434793857609,0.667,0.255,1,"8","SSFA2"
"PATJ",0.0689460644088033,0.856783856000586,1,0.832,1,"8","PATJ"
"WSB2",0.0689701664950907,0.654010695337605,0.333,0.06,1,"8","WSB2"
"CACNA2D3",0.0689785547798834,0.848054168102644,1,0.544,1,"8","CACNA2D3"
"PKP4",0.0698612581594951,0.8093570429934,1,0.611,1,"8","PKP4"
"TRIP11",0.0699788319922928,1.22430737267585,0.667,0.248,1,"8","TRIP11"
"PDGFC",0.0699918801109446,1.4850330088709,0.667,0.302,1,"8","PDGFC"
"NBDY",0.0707668808309187,0.907078816912083,0.667,0.268,1,"8","NBDY"
"GABPB2",0.0712005240308603,1.19790094653941,0.667,0.255,1,"8","GABPB2"
"INTU",0.0712005240308603,0.879504710653701,0.667,0.255,1,"8","INTU"
"FAM129A",0.0720497557490373,0.929907494238773,0.333,0.067,1,"8","FAM129A"
"PGRMC2",0.0720497557490373,0.87214090253204,0.333,0.067,1,"8","PGRMC2"
"STK19",0.0720497557490373,0.96007964748963,0.333,0.067,1,"8","STK19"
"RXRB",0.0720497557490373,0.9696488743945,0.333,0.067,1,"8","RXRB"
"KLC4",0.0720497557490373,0.94754430307191,0.333,0.067,1,"8","KLC4"
"PHF10",0.0720497557490373,0.869165562020641,0.333,0.067,1,"8","PHF10"
"L1CAM",0.0720497557490373,0.91441207781636,0.333,0.067,1,"8","L1CAM"
"OTUB1",0.0720497557490373,0.980811996303147,0.333,0.067,1,"8","OTUB1"
"MALRD1",0.0720497557490373,0.87646977177531,0.333,0.067,1,"8","MALRD1"
"WAC-AS1",0.0720497557490373,0.868734711921619,0.333,0.067,1,"8","WAC-AS1"
"PSMC1",0.0720497557490373,0.892262345831315,0.333,0.067,1,"8","PSMC1"
"FBRS",0.0720497557490373,0.879579337114492,0.333,0.067,1,"8","FBRS"
"PLLP",0.0720497557490373,0.913532463375106,0.333,0.067,1,"8","PLLP"
"AC008554.1",0.0720497557490373,0.956696879736971,0.333,0.067,1,"8","AC008554.1"
"FBXO46",0.0720497557490373,0.994666205526704,0.333,0.067,1,"8","FBXO46"
"MCM9",0.0723495774476314,0.920148481006618,0.667,0.262,1,"8","MCM9"
"POM121",0.0726871539375208,0.838127386816582,0.667,0.248,1,"8","POM121"
"MINDY2",0.0727042791233743,1.21926093920185,0.667,0.282,1,"8","MINDY2"
"ATXN2",0.0732615674915421,0.82670480338403,1,0.597,1,"8","ATXN2"
"ARSJ",0.0739221340281958,1.08889141080401,0.667,0.255,1,"8","ARSJ"
"AGBL4",0.0741723289633796,1.0231696911682,1,0.611,1,"8","AGBL4"
"CCNG2",0.0743103028877816,1.71833827927651,0.333,0.074,1,"8","CCNG2"
"DCP1B",0.0743103028877816,1.65321974461807,0.333,0.074,1,"8","DCP1B"
