"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"CETN3",0.000328352914102537,0.47560581525064,0.2,0.009,1,"4","CETN3"
"CXCL14",0.000328352914102537,0.872445914507984,0.2,0.009,1,"4","CXCL14"
"AC139795.2",0.000328352914102537,0.479672350459984,0.2,0.009,1,"4","AC139795.2"
"KLHL15",0.000328352914102537,0.478810126124029,0.2,0.009,1,"4","KLHL15"
"ZNF395",0.000328352914102537,0.467514735328349,0.2,0.009,1,"4","ZNF395"
"RARG",0.000328352914102537,0.474155245857752,0.2,0.009,1,"4","RARG"
"ACADS",0.000328352914102537,0.404881945699895,0.2,0.009,1,"4","ACADS"
"AC069234.1",0.000328352914102537,0.890956280718308,0.2,0.009,1,"4","AC069234.1"
"AL110118.2",0.000328352914102537,0.495969823417771,0.2,0.009,1,"4","AL110118.2"
"DIO3OS",0.000328352914102537,0.487114556359504,0.2,0.009,1,"4","DIO3OS"
"AC013652.1",0.000328352914102537,0.920504945617632,0.2,0.009,1,"4","AC013652.1"
"AC091078.1",0.000328352914102537,0.477607584509222,0.2,0.009,1,"4","AC091078.1"
"DNAH3",0.000328352914102537,0.488250692992567,0.2,0.009,1,"4","DNAH3"
"ZNF668",0.000328352914102537,0.448687867184608,0.2,0.009,1,"4","ZNF668"
"ECD",0.000343604905180058,1.90758191422177,0.6,0.101,1,"4","ECD"
"EHD3",0.000347529853149363,1.01014872330329,0.4,0.041,1,"4","EHD3"
"C12orf76",0.000373270029657895,0.952908208181509,0.4,0.041,1,"4","C12orf76"
"AL022316.1",0.000537648678373768,1.39010852198821,0.4,0.051,1,"4","AL022316.1"
"OARD1",0.000660099928650989,1.20181304083519,0.4,0.046,1,"4","OARD1"
"RFC2",0.000660099928650989,1.05113456068088,0.4,0.046,1,"4","RFC2"
"CSNK1E",0.000704903410160276,1.03221144441652,0.4,0.046,1,"4","CSNK1E"
"BCAR3",0.000719603482614748,1.73663494491927,0.8,0.226,1,"4","BCAR3"
"GLT8D1",0.000752519289058274,1.00042816404858,0.4,0.046,1,"4","GLT8D1"
"PARP10",0.0008312699598074,1.80055659221836,0.6,0.124,1,"4","PARP10"
"TUBB4B",0.000837427631485123,1.40449024944762,0.4,0.051,1,"4","TUBB4B"
"MED24",0.000837427631485123,1.38094556992114,0.4,0.051,1,"4","MED24"
"SREK1",0.000898297738461481,1.61000295223607,1,0.364,1,"4","SREK1"
"PILRA",0.000962581774222059,2.01099416765284,0.4,0.055,1,"4","PILRA"
"EFCAB13",0.00100830473308459,1.76352136330952,0.4,0.051,1,"4","EFCAB13"
